dim_0,dim_1,mean,std,median,5.0%,95.0%
0,0,0.10584573020862467,0.0184688741101075,0.10483197965360178,0.07767461487867107,0.13681322205873506
0,1,0.1345329696095913,0.01682618979595742,0.13413820372038354,0.10807481482666455,0.1618444811793793
0,2,0.14218936088237508,0.010680443219972881,0.143044695025778,0.124157136106356,0.1580538899966003
0,3,0.16381814601864758,0.0034793623458460577,0.1642151521533481,0.15693762630619998,0.16871793858962594
0,4,0.05105384900055044,0.0021379545609531716,0.051256164654427144,0.047436669531091956,0.05436362554147674
0,5,0.040573029623636646,0.002457725193278378,0.04056052127402475,0.03609866511305373,0.04434096294835849
0,6,0.05056217909652989,0.003481870577707099,0.05082081252016611,0.04458412881719255,0.055522010997010596
0,7,0.11217520037033912,0.010667659175990385,0.1119782038855357,0.09527987579541489,0.1289417844884324
0,8,0.0659354966506173,0.008574144819961674,0.0656888776385547,0.05335515990111906,0.08036993564872039
0,9,0.1333140385390879,0.022288398169432524,0.13094836855978814,0.10147207497310975,0.1720904034226079
