dim_0,mean,std,median,5.0%,95.0%
20,-0.00838651728114813,0.09665898727155554,-0.010430490308844863,-0.16254844829211146,0.14900243731503926
21,0.0035902867808568152,0.08258180919146041,0.005796459679863357,-0.1410166076180796,0.13678437843286967
22,0.041055042115438846,0.10902823386920678,0.0621242567605102,-0.15128348889970242,0.19132714941071485
23,-0.013817136759858517,0.08190221138227523,-0.008833191655414418,-0.14132788894233758,0.10726283143870409
24,-0.2813452557696983,0.05400747083164169,-0.28000635369595117,-0.37617763125638615,-0.19468904221358468
25,0.0013710434755958396,0.07780966496702321,4.667310590911362e-06,-0.12369475238311065,0.14190376655048356
26,0.039972992935283364,0.18893305138205377,0.13583127976849985,-0.2602721184825653,0.2709302616871776
27,0.019614180363574697,0.13769378561409681,0.034087283360674805,-0.19205542865134015,0.2195332744772896
28,0.003448619173420742,0.08475642803415562,0.000651375496738828,-0.13654872220113612,0.15004898022684576
29,-0.00249722234808316,0.08544870850199067,0.0037475455246551597,-0.13607737002174985,0.1327894106677141
30,-0.0014998634183650324,0.08359129801032296,-0.003887270959201229,-0.13122364703523043,0.14727368323800405
31,0.18711966210688286,0.05626677299627869,0.18172756689245334,0.10319258921527699,0.29094143306879844
32,0.03315539775580976,0.11774601254109893,0.05663233501015745,-0.1611484557914329,0.1921535728647672
33,0.003547322124209168,0.08943809984816153,0.004642136179406548,-0.1401810204487524,0.1505184790805143
34,0.0037115289723357254,0.10538104861054211,0.0031775780297061823,-0.16191650448843384,0.1690923081761022
35,-0.0026981090357356264,0.08493762003724872,-0.009572827861025587,-0.1282791922955927,0.1304322370028145
36,0.006411667387471383,0.10906936422789644,0.014547861049491816,-0.16724909991801862,0.17694528833425285
37,-0.0021743000767995378,0.09373751499433296,0.008060208934997908,-0.15124979580478562,0.13524382610898175
38,0.014789853068744268,0.09224771520553954,0.025630929452725125,-0.14417424914116275,0.15289748633119835
39,0.18576174775591578,0.06137704387305812,0.18183231163319066,0.09447016355922289,0.29072848401944174
40,-0.006859635111423774,0.09304278041524691,-0.0047694516158937475,-0.15012185276688672,0.1525651774357812
41,0.002079175169267313,0.08945240388064894,-0.002482062295546722,-0.14050588017003005,0.1495646998351802
42,0.005343026988854333,0.08310444677436027,0.0039424673165032505,-0.1260585457106362,0.15569385771216765
43,0.24918529751330742,0.06001192887261801,0.24513551992153118,0.16086222819085771,0.34568399232657937
44,-0.005498513833817177,0.0914160916749355,0.0022175591417375896,-0.1686162239415046,0.14234286686680203
45,-0.010758787940786541,0.08333485878260136,-0.0030415590707289393,-0.14084157795965616,0.12431798840097007
46,-0.006525434400770873,0.08355411239069081,-0.0035746915552738253,-0.12902119546824586,0.13045457803709168
47,-0.01612392939487834,0.13336910785743514,-0.040203165591985085,-0.19529992452664122,0.20031803736333867
48,-0.008078621174850508,0.09334462919066629,-0.006876414476434787,-0.16723994871727318,0.15044920564844383
49,-0.0036138516963468348,0.11386080293077357,0.00016616552819978612,-0.1738781706625809,0.16210918909344385
50,0.0072490363667528455,0.10266247895132877,0.004184519834886953,-0.15869438988220963,0.1659469540628927
51,0.12588671421374323,0.13951057909608705,0.16006869467873508,-0.2072636753969545,0.2794997296155276
52,0.014819876607200761,0.10489766796925246,0.03129355676343708,-0.1493282117960781,0.17263851712845005
53,-0.00949653209539439,0.0859065468676077,-0.006743586952612311,-0.14858369060273943,0.1266129632632526
54,0.023747484725343448,0.13168699569415032,0.054635094907141385,-0.1975247959299567,0.19287057215313508
55,0.01095192216873882,0.10997318179606723,0.027326792674480543,-0.15825076954406875,0.19711291051519408
56,-0.010530495935387685,0.09475357629005507,-0.021458083648109028,-0.15275508781148983,0.14267859669183558
57,-0.014604424537222622,0.10088559241507586,-0.023741001101840194,-0.1691331804335103,0.1651988928630237
58,-0.01950542941907075,0.1237627851830284,-0.04387746098066223,-0.19681106059194545,0.17906405610112863
59,-0.003084187283638863,0.08992294483422188,0.0033639839505429482,-0.17011366097127972,0.1400854462523451
60,0.25854583675653126,0.05538047708465262,0.2513905045469771,0.16843228908826607,0.35191602419853735
61,-0.002819200689106147,0.08905434656095484,-0.0004159748914942114,-0.13807167453273564,0.14424314017941922
62,-0.003013951642570077,0.08341871061001241,-0.0049565726445484105,-0.14344748509514374,0.13226300136480026
63,0.012808194591541306,0.10367700742937605,0.02023379918280485,-0.16018565254964118,0.18144615818004836
64,-0.008784125418570007,0.10621517922756137,-0.017030176986043373,-0.15901264373288704,0.1599659799988486
65,-0.007736004976045873,0.08671677112115496,-0.009174123887749835,-0.14874334382058688,0.13247012845407058
66,0.0008817790263279282,0.08757811438470038,-0.0037402398200519424,-0.13154679308611356,0.16167449284663993
67,0.0024851552088021845,0.10467023235274443,0.005468281810167945,-0.16197519751302497,0.18268492260565805
68,-0.0017329654700615532,0.08453978862451687,0.0003773380076551641,-0.14123790128138886,0.13772762731339785
69,-0.004688882706059993,0.09261546335560972,-0.0077715100288202835,-0.14969102093114567,0.1553526105908354
70,-0.00521842417114312,0.0939798403294855,-0.005187707971204788,-0.15072777776608454,0.15686611304513054
71,-0.0002541896997077073,0.10040672909847705,-0.0033783561787140803,-0.16099076081821498,0.15641030736539346
72,0.005430909029177295,0.10651574901711411,0.021614150483698163,-0.16295805640758917,0.1718764253409057
73,0.008531852918349831,0.12225436922732408,0.004188118073210149,-0.1881136860387752,0.2003927917836937
74,0.011849791667044663,0.07856479157220662,0.013408875369715838,-0.11840023831791474,0.13510709347922556
75,0.0024139908607980188,0.09150433614805133,0.0015576678176792483,-0.136268994716862,0.1599582693134629
76,-0.012975562781750495,0.10520921927335158,-0.028182344368623644,-0.16444644672742922,0.17252993402139294
77,-0.0013650216390233894,0.14148160267244306,0.014832953823633031,-0.209598129589303,0.19780430450431558
78,0.003878535876691815,0.0927317922203869,0.0004062024544721724,-0.15184514907645516,0.16293857985671045
79,0.036405657883095466,0.1553040170854524,0.09864508514208856,-0.20916992186517702,0.23938596284978425
80,-0.0012422203589852344,0.0780695421889059,0.003085232198042343,-0.127375642333295,0.12178627947801518
81,-0.0006273709091048966,0.07319308534742971,0.0013209178490588796,-0.12156020926332274,0.122596739746924
82,-0.0016518139489076497,0.09330976704273856,-0.001474234698405791,-0.1473362691898036,0.12514946577144373
83,0.01199557226988373,0.09278600416772431,0.01598556631334475,-0.12394017015977773,0.16653811778352895
84,0.0018780789990095043,0.09288807500078229,0.010767717209419103,-0.1576464797220987,0.1414859136844897
85,-0.0032482473277339473,0.08595531160117993,-0.004410987130264398,-0.14631014376820992,0.1335050137532066
86,-0.0009105678204490422,0.1079356571214749,-0.009475833822577814,-0.1746674802302375,0.17109889353669727
87,0.006027530188921083,0.09916956636398713,0.007194932870912201,-0.1575078369725216,0.15751598212409207
88,0.0841980993212256,0.16347552203759555,0.13826099745774326,-0.2260084760337513,0.2790566367340672
89,0.011677777249454832,0.12879983315284182,0.029628894723354622,-0.19541121015662302,0.21733474062118668
90,-0.0015870902944106898,0.08705641448412228,0.003609808628986697,-0.1437595642742886,0.13613890981876892
91,0.09584139268836016,0.18384017943100403,0.16916456141750372,-0.24153225365340492,0.297522359306577
92,-0.13427613866108312,0.14140487308159597,-0.1638554814743266,-0.29077538612169135,0.20493775712465154
93,-0.0016179006895277262,0.14442978700084272,-0.011297369277913607,-0.211192662031324,0.21308197539027288
94,-0.01929516935612113,0.15297537906140363,-0.07569705240750979,-0.22033644505532116,0.20674881318306407
95,0.015075347167475923,0.1145705875944823,0.040730091500447735,-0.18033120132787986,0.17162003204167145
96,0.019377740978819245,0.10390526156235641,0.022415372952386152,-0.14256394926451033,0.20144581860549884
97,0.00034007368131677945,0.08135226766744519,0.00035265346467371864,-0.13829571752981204,0.138334808849351
98,0.0060267159697433405,0.11696290180622997,0.011747653742096038,-0.17114680788539852,0.17270674674085906
