dim_0,dim_1,mean,std,median,5.0%,95.0%
0,0,0.006114795095208962,0.11838273378138958,-0.0011998980975916596,-0.17570552298538755,0.21493530958074894
1,0,-0.0063729488193696145,0.11269392515151712,0.0005638502994706038,-0.1811461104286224,0.17033891661446424
2,0,0.0073643233662324436,0.12028145814051729,0.011258296098678466,-0.1902241377602103,0.21137253089215186
3,0,0.0020449842611167464,0.12390197505960537,0.010420733089167095,-0.22022063942055842,0.19831715079725934
4,0,-0.009517313608943508,0.11204522588203798,-0.010943749820591356,-0.2016034381329564,0.17318384349343116
5,0,-0.016859486964585998,0.11010317216997294,-0.011269516214762198,-0.18613657039095538,0.15981718542323134
6,0,0.026491796056921584,0.11566224015926192,0.02868773379870788,-0.1756285155832037,0.21341074308486319
7,0,-0.006536171094648342,0.11310859825263356,-0.0070778899124425265,-0.19741433658850258,0.1827772812808219
8,0,-0.00010931129774113199,0.13106366086683194,0.005060340238557585,-0.21479435299927566,0.21650049092733878
9,0,0.01094586478001785,0.12105440073083822,0.009162790484055083,-0.179268262785942,0.2152410228203455
10,0,-0.020389535216347118,0.11687768291494573,-0.025941194638643125,-0.21694892671696442,0.17017844223396236
11,0,-0.01070003329291878,0.12126382561295651,-0.015185977820747274,-0.1885334397725802,0.20665181986982994
12,0,-0.0016492479463285597,0.11263362516765865,-0.01290303983855843,-0.19083928925236504,0.17107996670113457
13,0,-0.008872263702603373,0.11595066670400254,-0.005914734291127249,-0.17982483219612436,0.17283038173283866
14,0,0.010629701453254996,0.12460262720245,0.006201636281086676,-0.195253208903629,0.22093447514453426
15,0,-0.009705462152666898,0.11959648026188908,-0.008017527244558852,-0.1855647036819254,0.20582693564355495
16,0,-0.0001932765884621426,0.12543242696881135,-0.0056787042893303025,-0.19282144288552044,0.22066188371141449
17,0,-0.03578035768978386,0.12646963728021735,-0.05094352822735953,-0.23738109646643135,0.166854726946901
18,0,-0.017920963426232343,0.12823642449457884,-0.006279086810767892,-0.24969761656694411,0.16594063997573705
19,0,0.033623140190671696,0.1350224006513124,0.03507176183978984,-0.17045502001017312,0.24970077998760382
20,0,-0.000151315689989968,0.11929265843441302,-0.011036243711649199,-0.202477357876796,0.1908598895035816
21,0,0.0027685220962969546,0.12696584284479742,0.006355905835201658,-0.19882947635582934,0.2142863241821872
22,0,-0.01612530700110765,0.12658567319276282,-0.02664888470657826,-0.19917256638046044,0.19799276738976662
23,0,-0.030968511194145173,0.1258190178472936,-0.024351375050725127,-0.23935205463611667,0.1528364127289453
24,0,0.009252671775596098,0.11203384143788536,0.009098451945970008,-0.18473255005879505,0.2082383997441501
25,0,-0.00781519198330119,0.12186316034985266,-0.01517326340189423,-0.21525037733709787,0.18850949233239458
26,0,0.002355326258016825,0.12014577030163287,-0.013014510015822354,-0.17506163120730345,0.20728646125289343
27,0,-0.010742159665967643,0.1345349604144431,-0.014690336209668897,-0.2225729855579829,0.21622295457571597
28,0,-0.028819439940482767,0.11928571730300817,-0.027595871048112168,-0.2187739747050456,0.1775336900525926
29,0,0.031223436083217145,0.12537465317111665,0.025885734482436588,-0.18333216090594498,0.22132727610169312
30,0,0.019854822169579466,0.1246735884446991,0.006109755718345312,-0.18962320513522088,0.2301576845984132
31,0,-0.006608078293604451,0.12448223050678514,-0.010193385622251153,-0.1983346645449641,0.22532671366644946
