dim_0,dim_1,mean,std,median,5.0%,95.0%
0,0,-2.925554753165464,0.21704578239925715,-2.9253527923437455,-3.2589450254168697,-2.572922806607018
0,1,-1.8670912293460573,0.21603486230526092,-1.8645671709892961,-2.2006442138406985,-1.513957219167417
0,2,-1.5326109584772682,0.21572258347703893,-1.527342555843557,-1.8692334604270238,-1.1813045011612757
0,3,-0.807852912964935,0.21598492297349423,-0.8019749564997585,-1.1403084609242893,-0.4611667643055838
0,4,-0.4495255854157066,0.216012803102934,-0.4456469203244845,-0.7814784430391273,-0.10002091694920792
0,5,0.1076698792110434,0.21632154496922656,0.10886036073659638,-0.22698806441793312,0.46286028847419713
0,6,0.35917216236340543,0.21665906894860082,0.3624868689877586,0.02645769762161142,0.7128901382894287
0,7,0.8521596028739585,0.21647046300259495,0.855005725755175,0.5251582526154875,1.2012558008866796
0,8,1.6597858211051513,0.21684701984328028,1.6658389490447423,1.3228260617294374,2.0130847896200605
0,9,3.1582479951459628,0.2170049996705921,3.1654497313838275,2.8223912526751533,3.5138272221608355
1,0,-1.9446404066485783,0.24068313798986485,-1.9405203553879682,-2.3394899412821153,-1.5592496268298988
1,1,-1.344092310618889,0.24024797054266586,-1.3389557097835325,-1.733982329438908,-0.9557084803205943
1,2,-0.9964992240274676,0.23987851490106965,-0.991402672196537,-1.3847281640494762,-0.6045799636601641
1,3,-0.4272802951842391,0.23949091270262782,-0.42318294417376856,-0.8217768009193713,-0.03659146926486887
1,4,0.0764986155326703,0.23945934649980735,0.07853193462310473,-0.3221014351542546,0.4708534944043969
1,5,0.27775012008447625,0.2395668784040927,0.27836426287240823,-0.1161284432837886,0.6740055030420091
1,6,0.5648647868562533,0.23953203213736762,0.5654991638457898,0.16869199302187485,0.9587503363190165
1,7,0.9874313045927167,0.23968696855708752,0.9886848790676169,0.5895125726640007,1.382097639290071
1,8,1.347645036676153,0.24000067548739365,1.3499935081393972,0.9495689309766133,1.7412151257150654
1,9,1.516935657558886,0.24001072942695614,1.5190089971922824,1.1153680454068244,1.9095567476448811
