dim_0,dim_1,mean,std,median,5.0%,95.0%
0,0,0.005398906583010785,0.10215858286065087,0.006741100240241117,-0.16978828254566392,0.16068778855628435
0,1,0.002979887638548212,0.1097162504739781,0.004747110855957132,-0.17264306212467695,0.18212328903047753
0,2,-0.002912277273390046,0.0898785796820577,-0.007882375218069464,-0.14423740044055447,0.14184696471777766
0,3,0.0008650170865416449,0.09691683314073533,0.0030591331290259695,-0.1639316960204626,0.16580824350615114
0,4,0.002872754544738958,0.10410395213357596,0.012581786987683544,-0.16292609232024532,0.15675770031335207
0,5,0.0012721330534032718,0.10234499293664993,-0.004487594478284992,-0.1539596362714011,0.16188201462461935
0,6,0.010791812213835308,0.10699915978756268,0.01568311104602112,-0.17344836826220156,0.17056627187059945
0,7,-0.0026956679697106435,0.10434591738009237,0.0016541225482011796,-0.1568404362980406,0.16678465928970423
0,8,0.003613381255538214,0.1038182719918352,-0.00597432478105401,-0.1678159119898376,0.17331250090165337
0,9,-0.0026001287929936475,0.08828224932053899,0.0005437212742184358,-0.1376530501254014,0.1373412308238182
0,10,0.006398878543843387,0.09955247090195829,-0.00017627199328565038,-0.14558569986507597,0.1779823095241247
0,11,0.008527320536393901,0.09355780042972382,0.0038305516321460015,-0.1343803058670985,0.15712183135023436
0,12,0.0007194417761439064,0.10772437985375338,0.004461174707052426,-0.15970665989790148,0.16369731416667235
0,13,-0.0008915480230219138,0.10872115398612701,-0.004691641816085719,-0.1803538329708349,0.17483024857135618
0,14,-0.00020979184445580086,0.10951102366807261,-0.004407910484692025,-0.1847791053497095,0.1821366261477417
0,15,0.0008454437410991972,0.0850219445650739,0.010029676183893783,-0.14890726453923422,0.14368761334265995
0,16,0.007191991183478737,0.08779082189177026,0.00789204300372304,-0.1413776683081463,0.16131117636042536
0,17,0.0006829992693901427,0.08337072516391315,0.00929329065522639,-0.13020180809945564,0.1260504349459778
0,18,0.004114313078574161,0.0935009769094903,0.003928008561008216,-0.14615099748313398,0.1585523759853263
0,19,-0.003031680034307452,0.11340402360199364,-0.001473163523150845,-0.17432183722838765,0.2019075435606682
0,20,-0.0008741280085766237,0.09242502638152181,-0.004842033932405419,-0.14460819532724462,0.15340672443043307
0,21,-0.005410346453263295,0.12463625660223408,-0.010981563306186538,-0.21208921847898612,0.22044802799176869
0,22,-0.001539028052800365,0.09094695181100419,-0.004978905049965196,-0.13394681223780924,0.1539462197466979
0,23,0.0029597831988302666,0.10463403977098515,0.009361201521515157,-0.15742480821486732,0.17714767977343013
0,24,0.0021631376972357564,0.08446780546152677,-0.0024342319227345826,-0.1392965498602283,0.13814206621148264
0,25,-0.00617415757615716,0.10115734403353671,-0.006788919478565832,-0.1833411202388378,0.15727275777689548
0,26,0.002526247340691232,0.09462335881067736,0.007888287867575132,-0.153048916874659,0.15792884157201337
0,27,-0.0004481369601203825,0.11207966511865569,0.000913975475979777,-0.1688489456096465,0.18048578323445644
0,28,-0.003862697323054237,0.09138191648380758,-0.0056513911973025905,-0.15479005301188087,0.14583648013922706
0,29,-0.00835184623533766,0.11305132259090678,-0.011173710793488216,-0.19141111228994775,0.1657421028660211
0,30,0.003926390102981021,0.10527546809288027,0.0075378303678032355,-0.16003920893195414,0.16345477412955106
0,31,0.00031297762733849065,0.08889118244488034,-0.009248472758634297,-0.14096624447597803,0.14232822848706048
1,0,-0.001989655541153067,0.10455640200898252,0.0013684485759939378,-0.16392412593217556,0.15824451770989117
1,1,-0.00019422357627302072,0.10481545185578776,-0.0014342005464165527,-0.17609734506201796,0.16851266511798807
1,2,-0.005078321581075632,0.1041968305630711,-0.005620367552364813,-0.1782097301845725,0.1590184292797434
1,3,-0.0009282146802970865,0.09413509748930894,-0.002213995778300325,-0.158958965401306,0.15709226714713942
1,4,-0.004236909283974854,0.09221784468160295,-0.0033005715253908944,-0.16306863739416083,0.12601119828892077
