dim_0,dim_1,mean,std,median,5.0%,95.0%
0,0,1.0028488608653439,0.6586687918327518,0.896266978089671,0.11964463573546621,2.1360297679420257
0,1,0.9801049387311931,0.6641796032744277,0.8435044339597739,0.09834887419796604,2.249415337978193
0,2,1.0099695957956234,0.6532785085988382,0.8719043668251675,0.1080821684613162,2.2089242125074255
0,3,0.9565062239926052,0.6747129534839239,0.8501708869235813,0.10326626732476847,2.217258580411116
0,4,0.941827395347151,0.6290630566856549,0.7971241043395589,0.13028243426360192,2.229248477976712
0,5,1.0412924665425687,0.6677592722624298,0.933256237875573,0.13545554525962236,2.241241106695707
0,6,1.0552976089766823,0.716386806592405,0.8898582950121785,0.13482102287815986,2.3556533289216355
0,7,0.9939077124553825,0.6896655325534152,0.904330753590142,0.07633912294641937,2.2660788704459347
0,8,1.0334240884320702,0.7005334313903898,0.8908646111954519,0.10255034699298421,2.3537282582405084
0,9,1.027765816259943,0.6750523468102577,0.9674823758362195,0.05485844079406145,2.2842297762216344
0,10,1.0054514786426687,0.6666036678023308,0.9120995008590749,0.11062357098146997,2.2124893405187644
0,11,0.9531066423866423,0.6610532681247819,0.8214523359761838,0.13212897421720252,2.199106756197128
0,12,0.968108072482061,0.7067135491980434,0.8914320308699694,0.06089025460065149,2.373443807985859
0,13,1.0185975203107005,0.6809150016385084,0.9153165804325183,0.10489378637033392,2.3415579889276374
0,14,1.0402347349271763,0.7377590998600344,0.9462592507107374,0.043652872373662395,2.3420154286269113
0,15,1.0507210824115663,0.6904276303878724,0.9613068548897865,0.10442002531132744,2.4014514571463392
0,16,0.9672234515273889,0.6189374477079388,0.8605121846649695,0.10163887184462933,2.142564688575114
0,17,1.0105193225513889,0.6922938045236163,0.8965997253431576,0.09278479653025005,2.3103263579540116
0,18,0.9644140954686983,0.6470694535085345,0.8787720878556468,0.10406708814027187,2.132416029029463
0,19,1.0167182452631987,0.6976752931716858,0.8871591334205675,0.11324193913906055,2.211481074375484
0,20,1.0495547068768503,0.6556768433267435,0.9739910426953791,0.1128886353553018,2.290729489781344
0,21,0.9584743972098891,0.732779509347894,0.7913434085102731,0.05237777961743205,2.236018196209567
0,22,0.9755363349765759,0.7022262849161087,0.851309236742731,0.0722095261908533,2.285800066011832
0,23,0.9990479069217291,0.6938188956354465,0.9182904811974217,0.09478111007835889,2.2287703197607045
0,24,1.038290684123994,0.6520550662166804,0.9634929384884485,0.11854989808010558,2.1796177730526036
0,25,1.0234158884564566,0.7138143439239749,0.9495345721292692,0.1286329742243952,2.3903646776419447
0,26,1.0159421666505097,0.6591309028623012,0.905987516539594,0.15377266611276633,2.1957814867700844
0,27,1.0411104117185566,0.6936185053784633,0.9561517269321442,0.10975476816164366,2.427061892731509
0,28,1.0189595695251208,0.6364484218931127,0.9566982960197411,0.1249419213008747,2.2047728603505066
0,29,0.9945355964739174,0.6896688635097463,0.8846831870509175,0.07759393963763844,2.256803789833948
0,30,1.03769506625679,0.6889330606254862,0.9778646246959528,0.09844138625534667,2.235067155995134
0,31,0.9824210743438747,0.7095054898643478,0.8606199015485294,0.09867993392767546,2.495819553843993
0,32,1.076998149556035,0.6929613357055098,1.002624425488615,0.13809428497348966,2.43708614953163
0,33,1.0291964482955165,0.6180037570108474,0.9610616355757371,0.15606753664584794,2.247301469328624
0,34,1.0344971068335005,0.6763245130592448,0.8865546296994867,0.17226475406678188,2.3174825256437264
